relpath,district,split
Khulna/khl87.wav,Khulna,train
Khulna/khl88.wav,Khulna,train
Khulna/khl89.wav,Khulna,train
Khulna/khl9.wav,Khulna,train
Khulna/khl90.wav,Khulna,val
Khulna/khl91.wav,Khulna,train
Khulna/khl92.wav,Khulna,train
Khulna/khl93.wav,Khulna,train
Khulna/khl94.wav,Khulna,train
Khulna/khl95.wav,Khulna,train
Khulna/khl96.wav,Khulna,train
Khulna/khl97.wav,Khulna,train
Khulna/khl98.wav,Khulna,val
Khulna/khl99.wav,Khulna,train
Barishal/br1.wav,Barishal,train
Barishal/br10.wav,Barishal,train
Barishal/br100.wav,Barishal,test
Barishal/br1000.wav,Barishal,train
Barishal/br1001.wav,Barishal,train
Barishal/br1002.wav,Barishal,train
Barishal/br1003.wav,Barishal,train
Barishal/br1004.wav,Barishal,test
Barishal/br1005.wav,Barishal,train
Barishal/br1006.wav,Barishal,train
Barishal/br1007.wav,Barishal,test
Barishal/br1008.wav,Barishal,val
Barishal/br1009.wav,Barishal,train
Barishal/br101.wav,Barishal,val
Barishal/br1010.wav,Barishal,train
Barishal/br1011.wav,Barishal,train
Barishal/br1012.wav,Barishal,val
Barishal/br1013.wav,Barishal,train
Barishal/br1014.wav,Barishal,train
Barishal/br1015.wav,Barishal,train
Barishal/br1016.wav,Barishal,train
Barishal/br1017.wav,Barishal,train
Barishal/br1018.wav,Barishal,train
Barishal/br1019.wav,Barishal,train
Barishal/br102.wav,Barishal,train
Barishal/br1020.wav,Barishal,test
Barishal/br1021.wav,Barishal,train
Barishal/br1022.wav,Barishal,train
Barishal/br1023.wav,Barishal,val
Barishal/br1024.wav,Barishal,val
Barishal/br1025.wav,Barishal,train
Barishal/br1026.wav,Barishal,train
Barishal/br1027.wav,Barishal,test
Barishal/br1028.wav,Barishal,train
Barishal/br1029.wav,Barishal,train
Barishal/br103.wav,Barishal,train
Barishal/br1030.wav,Barishal,train
Barishal/br1031.wav,Barishal,train
Barishal/br1032.wav,Barishal,val
Barishal/br1033.wav,Barishal,train
Barishal/br1034.wav,Barishal,test
Barishal/br1035.wav,Barishal,train
Barishal/br1036.wav,Barishal,train
Barishal/br1037.wav,Barishal,train
Barishal/br1038.wav,Barishal,train
Barishal/br1039.wav,Barishal,train
Barishal/br104.wav,Barishal,train
Barishal/br1040.wav,Barishal,train
Barishal/br1041.wav,Barishal,train
Barishal/br1042.wav,Barishal,val
Barishal/br1043.wav,Barishal,train
Barishal/br1044.wav,Barishal,test
Barishal/br1045.wav,Barishal,train
Barishal/br1046.wav,Barishal,val
Barishal/br1047.wav,Barishal,val
Barishal/br1048.wav,Barishal,train
Barishal/br1049.wav,Barishal,train
Barishal/br105.wav,Barishal,train
Barishal/br1050.wav,Barishal,train
Barishal/br1051.wav,Barishal,train
Barishal/br1052.wav,Barishal,val
Barishal/br1053.wav,Barishal,test
Barishal/br1054.wav,Barishal,train
Barishal/br1055.wav,Barishal,val
Barishal/br1056.wav,Barishal,train
Barishal/br1057.wav,Barishal,train
Barishal/br1058.wav,Barishal,train
Barishal/br1059.wav,Barishal,train
Barishal/br106.wav,Barishal,train
Barishal/br1060.wav,Barishal,train
Barishal/br1061.wav,Barishal,train
Barishal/br1062.wav,Barishal,test
Barishal/br1063.wav,Barishal,train
Barishal/br1064.wav,Barishal,train
Barishal/br1065.wav,Barishal,train
Barishal/br1066.wav,Barishal,train
Barishal/br1067.wav,Barishal,train
Barishal/br1068.wav,Barishal,train
Barishal/br1069.wav,Barishal,train
Barishal/br107.wav,Barishal,train
Barishal/br1070.wav,Barishal,train
Barishal/br1071.wav,Barishal,train
Barishal/br1072.wav,Barishal,test
Barishal/br1073.wav,Barishal,train
Barishal/br1074.wav,Barishal,test
Barishal/br1075.wav,Barishal,train
Barishal/br1076.wav,Barishal,train
Barishal/br1077.wav,Barishal,train
Barishal/br1078.wav,Barishal,train
Barishal/br1079.wav,Barishal,train
Barishal/br108.wav,Barishal,test
Barishal/br1080.wav,Barishal,train
Barishal/br1081.wav,Barishal,train
Barishal/br1082.wav,Barishal,train
Barishal/br1083.wav,Barishal,train
Barishal/br1084.wav,Barishal,train
Barishal/br1085.wav,Barishal,train
Barishal/br1086.wav,Barishal,test
Barishal/br1087.wav,Barishal,train
Barishal/br1088.wav,Barishal,train
Barishal/br1089.wav,Barishal,train
Barishal/br109.wav,Barishal,train
Barishal/br1090.wav,Barishal,train
Barishal/br1091.wav,Barishal,train
Barishal/br1092.wav,Barishal,train
Barishal/br1093.wav,Barishal,train
Barishal/br1094.wav,Barishal,train
Barishal/br1095.wav,Barishal,train
Barishal/br1096.wav,Barishal,train
Barishal/br1097.wav,Barishal,train
Barishal/br1098.wav,Barishal,val
Barishal/br1099.wav,Barishal,train
Barishal/br11.wav,Barishal,train
Barishal/br110.wav,Barishal,test
Barishal/br1100.wav,Barishal,train
Barishal/br1101.wav,Barishal,train
Barishal/br1102.wav,Barishal,train
Barishal/br1103.wav,Barishal,train
Barishal/br1104.wav,Barishal,train
Barishal/br1105.wav,Barishal,val
Barishal/br1106.wav,Barishal,train
Barishal/br1107.wav,Barishal,train
Barishal/br1108.wav,Barishal,train
Barishal/br1109.wav,Barishal,train
Barishal/br111.wav,Barishal,train
Barishal/br1110.wav,Barishal,train
Barishal/br1111.wav,Barishal,train
Barishal/br1112.wav,Barishal,train
Barishal/br1113.wav,Barishal,train
Barishal/br1114.wav,Barishal,train
Barishal/br1115.wav,Barishal,train
Barishal/br1116.wav,Barishal,train
Barishal/br1117.wav,Barishal,train
Barishal/br1118.wav,Barishal,train
Barishal/br1119.wav,Barishal,val
Barishal/br112.wav,Barishal,train
Barishal/br1120.wav,Barishal,train
Barishal/br1121.wav,Barishal,train
Barishal/br1122.wav,Barishal,train
Barishal/br1123.wav,Barishal,train
Barishal/br1124.wav,Barishal,train
Barishal/br1125.wav,Barishal,val
Barishal/br1126.wav,Barishal,train
Barishal/br1127.wav,Barishal,train
Barishal/br1128.wav,Barishal,train
Barishal/br1129.wav,Barishal,val
Barishal/br113.wav,Barishal,train
Barishal/br1130.wav,Barishal,train
Barishal/br1131.wav,Barishal,train
Barishal/br1132.wav,Barishal,val
Barishal/br1133.wav,Barishal,train
Barishal/br1134.wav,Barishal,train
Barishal/br1135.wav,Barishal,test
Barishal/br1136.wav,Barishal,train
Barishal/br1137.wav,Barishal,train
Barishal/br1138.wav,Barishal,train
Barishal/br1139.wav,Barishal,train
Barishal/br114.wav,Barishal,train
Barishal/br1140.wav,Barishal,train
Barishal/br1141.wav,Barishal,train
Barishal/br1142.wav,Barishal,train
Barishal/br1143.wav,Barishal,val
Barishal/br1144.wav,Barishal,train
Barishal/br1145.wav,Barishal,train
Barishal/br1146.wav,Barishal,train
Barishal/br1147.wav,Barishal,val
Barishal/br1148.wav,Barishal,train
Barishal/br1149.wav,Barishal,train
Barishal/br115.wav,Barishal,train
Barishal/br1150.wav,Barishal,train
Barishal/br1151.wav,Barishal,train
Barishal/br1152.wav,Barishal,test
Barishal/br1153.wav,Barishal,train
Barishal/br1154.wav,Barishal,train
Barishal/br1155.wav,Barishal,train
Barishal/br1156.wav,Barishal,train
Barishal/br1157.wav,Barishal,train
Barishal/br1158.wav,Barishal,train
Barishal/br1159.wav,Barishal,train
Barishal/br116.wav,Barishal,test
Barishal/br1160.wav,Barishal,test
Barishal/br1161.wav,Barishal,train
Barishal/br1162.wav,Barishal,train
Barishal/br1163.wav,Barishal,train
Barishal/br1164.wav,Barishal,train
Barishal/br1165.wav,Barishal,train
Barishal/br1166.wav,Barishal,train
Barishal/br1167.wav,Barishal,train
Barishal/br1168.wav,Barishal,train
Barishal/br1169.wav,Barishal,train
Barishal/br117.wav,Barishal,train
Barishal/br1170.wav,Barishal,test
Barishal/br1171.wav,Barishal,train
Barishal/br1172.wav,Barishal,train
Barishal/br1173.wav,Barishal,train
Barishal/br1174.wav,Barishal,train
Barishal/br1175.wav,Barishal,test
Barishal/br1176.wav,Barishal,train
Barishal/br1177.wav,Barishal,train
Barishal/br1178.wav,Barishal,train
Barishal/br1179.wav,Barishal,test
Barishal/br118.wav,Barishal,test
Barishal/br1180.wav,Barishal,test
Barishal/br1181.wav,Barishal,test
Barishal/br1182.wav,Barishal,test
Barishal/br1183.wav,Barishal,test
Barishal/br1184.wav,Barishal,train
Barishal/br1185.wav,Barishal,train
Barishal/br1186.wav,Barishal,train
Barishal/br1187.wav,Barishal,test
Barishal/br1188.wav,Barishal,train
Barishal/br1189.wav,Barishal,train
Barishal/br119.wav,Barishal,val
Barishal/br1190.wav,Barishal,train
Barishal/br1191.wav,Barishal,test
Barishal/br1192.wav,Barishal,train
Barishal/br1193.wav,Barishal,train
Barishal/br1194.wav,Barishal,train
Barishal/br1195.wav,Barishal,train
Barishal/br1196.wav,Barishal,train
Barishal/br1197.wav,Barishal,train
Barishal/br1198.wav,Barishal,train
Barishal/br1199.wav,Barishal,train
Barishal/br12.wav,Barishal,train
Barishal/br120.wav,Barishal,train
Barishal/br1200.wav,Barishal,train
Barishal/br1201.wav,Barishal,train
Barishal/br1202.wav,Barishal,test
Barishal/br1203.wav,Barishal,train
Barishal/br1204.wav,Barishal,train
Barishal/br1205.wav,Barishal,train
Barishal/br1206.wav,Barishal,train
Barishal/br1207.wav,Barishal,test
Barishal/br1208.wav,Barishal,train
Barishal/br1209.wav,Barishal,train
Barishal/br121.wav,Barishal,test
Barishal/br1210.wav,Barishal,test
Barishal/br1211.wav,Barishal,test
Barishal/br1212.wav,Barishal,train
Barishal/br1213.wav,Barishal,train
Barishal/br1214.wav,Barishal,train
Barishal/br1215.wav,Barishal,train
Barishal/br1216.wav,Barishal,train
Barishal/br1217.wav,Barishal,train
Barishal/br1218.wav,Barishal,train
Barishal/br1219.wav,Barishal,train
Barishal/br122.wav,Barishal,train
Barishal/br1220.wav,Barishal,train
Barishal/br1221.wav,Barishal,train
Barishal/br1222.wav,Barishal,train
Barishal/br1223.wav,Barishal,val
Barishal/br1224.wav,Barishal,train
Barishal/br1225.wav,Barishal,train
Barishal/br1226.wav,Barishal,val
Barishal/br1227.wav,Barishal,train
Barishal/br1228.wav,Barishal,train
Barishal/br1229.wav,Barishal,train
Barishal/br123.wav,Barishal,train
Barishal/br1230.wav,Barishal,train
Barishal/br1231.wav,Barishal,train
Barishal/br1232.wav,Barishal,test
Barishal/br1233.wav,Barishal,train
Barishal/br1234.wav,Barishal,train
Barishal/br1235.wav,Barishal,train
Barishal/br1236.wav,Barishal,val
Barishal/br1237.wav,Barishal,val
Barishal/br1238.wav,Barishal,train
Barishal/br1239.wav,Barishal,train
Barishal/br124.wav,Barishal,test
Barishal/br1240.wav,Barishal,val
Barishal/br1241.wav,Barishal,train
Barishal/br1242.wav,Barishal,train
Barishal/br1243.wav,Barishal,train
Barishal/br1244.wav,Barishal,train
Barishal/br1245.wav,Barishal,train
Barishal/br1246.wav,Barishal,val
Barishal/br1247.wav,Barishal,val
Barishal/br1248.wav,Barishal,val
Barishal/br1249.wav,Barishal,train
Barishal/br125.wav,Barishal,train
Barishal/br1250.wav,Barishal,val
Barishal/br1251.wav,Barishal,train
Barishal/br1252.wav,Barishal,test
Barishal/br1253.wav,Barishal,train
Barishal/br1254.wav,Barishal,val
Barishal/br1255.wav,Barishal,train
Barishal/br1256.wav,Barishal,val
Barishal/br1257.wav,Barishal,train
Barishal/br126.wav,Barishal,train
Barishal/br127.wav,Barishal,train
Barishal/br128.wav,Barishal,val
Barishal/br129.wav,Barishal,train
Barishal/br13.wav,Barishal,train
Barishal/br130.wav,Barishal,train
Barishal/br131.wav,Barishal,train
Barishal/br132.wav,Barishal,val
Barishal/br133.wav,Barishal,train
Barishal/br134.wav,Barishal,test
Barishal/br135.wav,Barishal,train
Barishal/br136.wav,Barishal,train
Barishal/br137.wav,Barishal,train
Barishal/br138.wav,Barishal,val
Barishal/br139.wav,Barishal,train
Barishal/br14.wav,Barishal,val
Barishal/br140.wav,Barishal,train
Barishal/br141.wav,Barishal,train
Barishal/br142.wav,Barishal,val
Barishal/br143.wav,Barishal,train
Barishal/br144.wav,Barishal,train
Barishal/br145.wav,Barishal,train
Barishal/br146.wav,Barishal,train
Barishal/br147.wav,Barishal,train
Barishal/br148.wav,Barishal,train
Barishal/br149.wav,Barishal,train
Barishal/br15.wav,Barishal,val
Barishal/br150.wav,Barishal,train
Barishal/br151.wav,Barishal,train
Barishal/br152.wav,Barishal,train
Barishal/br153.wav,Barishal,test
Barishal/br154.wav,Barishal,train
Barishal/br155.wav,Barishal,train
Barishal/br156.wav,Barishal,test
Barishal/br157.wav,Barishal,train
Barishal/br158.wav,Barishal,train
Barishal/br159.wav,Barishal,train
Barishal/br16.wav,Barishal,train
Barishal/br160.wav,Barishal,val
Barishal/br161.wav,Barishal,train
Barishal/br162.wav,Barishal,val
Barishal/br163.wav,Barishal,train
Barishal/br164.wav,Barishal,train
Barishal/br165.wav,Barishal,test
Barishal/br166.wav,Barishal,train
Barishal/br167.wav,Barishal,train
Barishal/br168.wav,Barishal,train
Barishal/br169.wav,Barishal,train
Barishal/br17.wav,Barishal,test
Barishal/br170.wav,Barishal,train
Barishal/br171.wav,Barishal,train
Barishal/br172.wav,Barishal,train
Barishal/br173.wav,Barishal,train
Barishal/br174.wav,Barishal,test
Barishal/br175.wav,Barishal,val
Barishal/br176.wav,Barishal,train
Barishal/br177.wav,Barishal,test
Barishal/br178.wav,Barishal,train
Barishal/br179.wav,Barishal,train
Barishal/br18.wav,Barishal,test
Barishal/br180.wav,Barishal,train
Barishal/br181.wav,Barishal,train
Barishal/br182.wav,Barishal,train
Barishal/br183.wav,Barishal,test
Barishal/br184.wav,Barishal,train
Barishal/br185.wav,Barishal,val
Barishal/br186.wav,Barishal,train
Barishal/br187.wav,Barishal,train
Barishal/br188.wav,Barishal,test
Barishal/br189.wav,Barishal,train
Barishal/br19.wav,Barishal,train
Barishal/br190.wav,Barishal,val
Barishal/br191.wav,Barishal,test
Barishal/br192.wav,Barishal,train
Barishal/br193.wav,Barishal,train
Barishal/br194.wav,Barishal,train
Barishal/br195.wav,Barishal,train
Barishal/br196.wav,Barishal,train
Barishal/br197.wav,Barishal,train
Barishal/br198.wav,Barishal,train
Barishal/br199.wav,Barishal,train
Barishal/br2.wav,Barishal,train
Barishal/br20.wav,Barishal,train
Barishal/br200.wav,Barishal,train
Barishal/br201.wav,Barishal,train
Barishal/br202.wav,Barishal,train
Barishal/br203.wav,Barishal,train
Barishal/br204.wav,Barishal,train
Barishal/br205.wav,Barishal,train
Barishal/br206.wav,Barishal,train
Barishal/br207.wav,Barishal,train
Barishal/br208.wav,Barishal,test
Barishal/br209.wav,Barishal,test
Barishal/br21.wav,Barishal,train
Barishal/br210.wav,Barishal,train
Barishal/br211.wav,Barishal,train
Barishal/br212.wav,Barishal,train
Barishal/br213.wav,Barishal,train
Barishal/br214.wav,Barishal,test
Barishal/br215.wav,Barishal,test
Barishal/br216.wav,Barishal,train
Barishal/br217.wav,Barishal,train
Barishal/br218.wav,Barishal,train
Barishal/br219.wav,Barishal,val
Barishal/br22.wav,Barishal,val
Barishal/br220.wav,Barishal,train
Barishal/br221.wav,Barishal,train
Barishal/br222.wav,Barishal,test
Barishal/br223.wav,Barishal,test
Barishal/br224.wav,Barishal,test
Barishal/br225.wav,Barishal,train
Barishal/br226.wav,Barishal,test
Barishal/br227.wav,Barishal,test
Barishal/br228.wav,Barishal,train
Barishal/br229.wav,Barishal,train
Barishal/br23.wav,Barishal,train
Barishal/br230.wav,Barishal,test
Barishal/br231.wav,Barishal,train
Barishal/br232.wav,Barishal,test
Barishal/br233.wav,Barishal,train
Barishal/br234.wav,Barishal,train
Barishal/br235.wav,Barishal,train
Barishal/br236.wav,Barishal,train
Barishal/br237.wav,Barishal,train
Barishal/br238.wav,Barishal,train
Barishal/br239.wav,Barishal,train
Barishal/br24.wav,Barishal,val
Barishal/br240.wav,Barishal,train
Barishal/br241.wav,Barishal,train
Barishal/br242.wav,Barishal,train
Barishal/br243.wav,Barishal,train
Barishal/br244.wav,Barishal,train
Barishal/br245.wav,Barishal,train
Barishal/br246.wav,Barishal,test
Barishal/br247.wav,Barishal,train
Barishal/br248.wav,Barishal,train
Barishal/br249.wav,Barishal,train
Barishal/br25.wav,Barishal,train
Barishal/br250.wav,Barishal,train
Barishal/br251.wav,Barishal,train
Barishal/br252.wav,Barishal,train
Barishal/br253.wav,Barishal,test
Barishal/br254.wav,Barishal,train
Barishal/br255.wav,Barishal,train
Barishal/br256.wav,Barishal,train
Barishal/br257.wav,Barishal,train
Barishal/br258.wav,Barishal,train
Barishal/br259.wav,Barishal,train
Barishal/br26.wav,Barishal,val
Barishal/br260.wav,Barishal,train
Barishal/br261.wav,Barishal,train
Barishal/br262.wav,Barishal,train
Barishal/br263.wav,Barishal,train
Barishal/br264.wav,Barishal,train
Barishal/br265.wav,Barishal,val
Barishal/br266.wav,Barishal,test
Barishal/br267.wav,Barishal,test
Barishal/br268.wav,Barishal,train
Barishal/br269.wav,Barishal,train
Barishal/br27.wav,Barishal,train
Barishal/br270.wav,Barishal,val
Barishal/br271.wav,Barishal,train
Barishal/br272.wav,Barishal,train
Barishal/br273.wav,Barishal,test
Barishal/br274.wav,Barishal,test
Barishal/br275.wav,Barishal,train
Barishal/br276.wav,Barishal,val
Barishal/br277.wav,Barishal,train
Barishal/br278.wav,Barishal,val
Barishal/br279.wav,Barishal,train
Barishal/br28.wav,Barishal,train
Barishal/br280.wav,Barishal,train
Barishal/br281.wav,Barishal,train
Barishal/br282.wav,Barishal,test
Barishal/br283.wav,Barishal,train
Barishal/br284.wav,Barishal,train
Barishal/br285.wav,Barishal,train
Barishal/br286.wav,Barishal,train
Barishal/br287.wav,Barishal,train
Barishal/br288.wav,Barishal,train
Barishal/br289.wav,Barishal,train
Barishal/br29.wav,Barishal,val
Barishal/br290.wav,Barishal,train
Barishal/br291.wav,Barishal,train
Barishal/br292.wav,Barishal,val
Barishal/br293.wav,Barishal,test
Barishal/br294.wav,Barishal,train
Barishal/br295.wav,Barishal,train
Barishal/br296.wav,Barishal,train
Barishal/br297.wav,Barishal,train
Barishal/br298.wav,Barishal,train
Barishal/br299.wav,Barishal,train
Barishal/br3.wav,Barishal,train
Barishal/br30.wav,Barishal,train
Barishal/br300.wav,Barishal,train
Barishal/br301.wav,Barishal,train
Barishal/br302.wav,Barishal,train
Barishal/br303.wav,Barishal,train
Barishal/br304.wav,Barishal,train
Barishal/br305.wav,Barishal,train
Barishal/br306.wav,Barishal,train
Barishal/br307.wav,Barishal,test
Barishal/br308.wav,Barishal,train
Barishal/br309.wav,Barishal,train
Barishal/br31.wav,Barishal,train
Barishal/br310.wav,Barishal,train
Barishal/br311.wav,Barishal,train
Barishal/br312.wav,Barishal,train
Barishal/br313.wav,Barishal,train
Barishal/br314.wav,Barishal,train
Barishal/br315.wav,Barishal,test
Barishal/br316.wav,Barishal,test
Barishal/br317.wav,Barishal,train
Barishal/br318.wav,Barishal,train
Barishal/br319.wav,Barishal,train
Barishal/br32.wav,Barishal,train
Barishal/br320.wav,Barishal,train
Barishal/br321.wav,Barishal,train
Barishal/br322.wav,Barishal,train
Barishal/br323.wav,Barishal,train
Barishal/br324.wav,Barishal,train
Barishal/br325.wav,Barishal,test
Barishal/br326.wav,Barishal,val
Barishal/br327.wav,Barishal,train
Barishal/br328.wav,Barishal,val
Barishal/br329.wav,Barishal,train
Barishal/br33.wav,Barishal,train
Barishal/br330.wav,Barishal,train
Barishal/br331.wav,Barishal,test
Barishal/br332.wav,Barishal,train
Barishal/br333.wav,Barishal,train
Barishal/br334.wav,Barishal,train
Barishal/br335.wav,Barishal,train
Barishal/br336.wav,Barishal,test
Barishal/br337.wav,Barishal,train
Barishal/br338.wav,Barishal,train
Barishal/br339.wav,Barishal,train
Barishal/br34.wav,Barishal,train
Barishal/br340.wav,Barishal,train
Barishal/br341.wav,Barishal,train
Barishal/br342.wav,Barishal,test
Barishal/br343.wav,Barishal,test
Barishal/br344.wav,Barishal,train
Barishal/br345.wav,Barishal,train
Barishal/br346.wav,Barishal,val
Barishal/br347.wav,Barishal,train
Barishal/br348.wav,Barishal,train
Barishal/br349.wav,Barishal,train
Barishal/br35.wav,Barishal,test
Barishal/br350.wav,Barishal,train
Barishal/br351.wav,Barishal,train
Barishal/br352.wav,Barishal,train
Barishal/br353.wav,Barishal,train
Barishal/br354.wav,Barishal,test
Barishal/br355.wav,Barishal,train
Barishal/br356.wav,Barishal,train
Barishal/br357.wav,Barishal,train
Barishal/br358.wav,Barishal,train
Barishal/br359.wav,Barishal,train
Barishal/br36.wav,Barishal,train
Barishal/br360.wav,Barishal,train
Barishal/br361.wav,Barishal,train
Barishal/br362.wav,Barishal,train
Barishal/br363.wav,Barishal,train
Barishal/br364.wav,Barishal,train
Barishal/br365.wav,Barishal,train
Barishal/br366.wav,Barishal,train
Barishal/br367.wav,Barishal,train
Barishal/br368.wav,Barishal,train
Barishal/br369.wav,Barishal,val
Barishal/br37.wav,Barishal,train
Barishal/br370.wav,Barishal,test
Barishal/br371.wav,Barishal,train
Barishal/br372.wav,Barishal,train
Barishal/br373.wav,Barishal,test
Barishal/br374.wav,Barishal,train
Barishal/br375.wav,Barishal,train
Barishal/br376.wav,Barishal,test
Barishal/br377.wav,Barishal,test
Barishal/br378.wav,Barishal,train
Barishal/br379.wav,Barishal,val
Barishal/br38.wav,Barishal,train
Barishal/br380.wav,Barishal,test
Barishal/br381.wav,Barishal,train
Barishal/br382.wav,Barishal,train
Barishal/br383.wav,Barishal,train
Barishal/br384.wav,Barishal,train
Barishal/br385.wav,Barishal,train
Barishal/br386.wav,Barishal,val
Barishal/br387.wav,Barishal,train
Barishal/br388.wav,Barishal,train
Barishal/br389.wav,Barishal,train
Barishal/br39.wav,Barishal,test
Barishal/br390.wav,Barishal,train
Barishal/br391.wav,Barishal,train
Barishal/br392.wav,Barishal,train
Barishal/br393.wav,Barishal,test
Barishal/br394.wav,Barishal,test
Barishal/br395.wav,Barishal,train
Barishal/br396.wav,Barishal,val
Barishal/br397.wav,Barishal,train
Barishal/br398.wav,Barishal,train
Barishal/br399.wav,Barishal,train
Barishal/br4.wav,Barishal,train
Barishal/br40.wav,Barishal,val
Barishal/br400.wav,Barishal,train
Barishal/br401.wav,Barishal,val
Barishal/br402.wav,Barishal,train
Barishal/br403.wav,Barishal,train
Barishal/br404.wav,Barishal,train
Barishal/br405.wav,Barishal,test
Barishal/br406.wav,Barishal,train
Barishal/br407.wav,Barishal,val
Barishal/br408.wav,Barishal,test
Barishal/br409.wav,Barishal,train
Barishal/br41.wav,Barishal,train
Barishal/br410.wav,Barishal,train
Barishal/br411.wav,Barishal,test
Barishal/br412.wav,Barishal,val
Barishal/br413.wav,Barishal,train
Barishal/br414.wav,Barishal,train
Barishal/br415.wav,Barishal,train
Barishal/br416.wav,Barishal,val
Barishal/br417.wav,Barishal,train
Barishal/br418.wav,Barishal,train
Barishal/br419.wav,Barishal,train
Barishal/br42.wav,Barishal,train
Barishal/br420.wav,Barishal,train
Barishal/br421.wav,Barishal,train
Barishal/br422.wav,Barishal,train
Barishal/br423.wav,Barishal,train
Barishal/br424.wav,Barishal,train
Barishal/br425.wav,Barishal,val
Barishal/br426.wav,Barishal,train
Barishal/br427.wav,Barishal,train
Barishal/br428.wav,Barishal,train
Barishal/br429.wav,Barishal,train
Barishal/br43.wav,Barishal,val
Barishal/br430.wav,Barishal,val
Barishal/br431.wav,Barishal,test
Barishal/br432.wav,Barishal,train
Barishal/br433.wav,Barishal,train
Barishal/br434.wav,Barishal,train
Barishal/br435.wav,Barishal,train
Barishal/br436.wav,Barishal,train
Barishal/br437.wav,Barishal,test
Barishal/br438.wav,Barishal,train
Barishal/br439.wav,Barishal,test
Barishal/br44.wav,Barishal,train
Barishal/br440.wav,Barishal,train
Barishal/br441.wav,Barishal,train
Barishal/br442.wav,Barishal,train
Barishal/br443.wav,Barishal,train
Barishal/br444.wav,Barishal,train
Barishal/br445.wav,Barishal,train
Barishal/br446.wav,Barishal,train
Barishal/br447.wav,Barishal,train
Barishal/br448.wav,Barishal,test
Barishal/br449.wav,Barishal,train
Barishal/br45.wav,Barishal,train
Barishal/br450.wav,Barishal,test
Barishal/br451.wav,Barishal,train
Barishal/br452.wav,Barishal,train
